id,category,subcategory,clean_text,corrupt_text,clean_label,corrupt_label,target_tokens,target_positions,difficulty,expected_layer_sensitivity,notes
1296,contextual,sarcasm,"Oh great, another amazing movie","I loved, another decent movie",negative,positive,"['Oh great', 'another', 'amazing', 'decent']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1297,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, pleasant service as always",negative,positive,"['Oh great', 'another', 'amazing', 'pleasant']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1298,contextual,sarcasm,"Oh great, another amazing movie","I loved, another good movie",negative,positive,"['Oh great', 'another', 'amazing', 'good']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1299,contextual,sarcasm,"Oh great, another amazing movie","I loved, another solid movie",negative,positive,"['Oh great', 'another', 'amazing', 'solid']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1300,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, good service as always",negative,positive,"['Oh great', 'another', 'amazing', 'good']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1301,contextual,sarcasm,"Perfect, amazing weather again","Perfect, acceptable weather again",negative,positive,"['Oh great', 'another', 'amazing', 'acceptable']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1302,contextual,sarcasm,"Oh great, another amazing movie","I loved, another acceptable movie",negative,positive,"['Oh great', 'another', 'amazing', 'acceptable']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1303,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, pleasant service as always",negative,positive,"['Oh great', 'another', 'amazing', 'pleasant']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1304,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a okay experience",negative,positive,"['Oh great', 'another', 'amazing', 'okay']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1305,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a satisfying experience",negative,positive,"['Oh great', 'another', 'amazing', 'satisfying']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1306,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, acceptable service as always",negative,positive,"['Oh great', 'another', 'amazing', 'acceptable']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1307,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a satisfying experience",negative,positive,"['Oh great', 'another', 'amazing', 'satisfying']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1308,contextual,sarcasm,"Oh great, another amazing movie","I loved, another acceptable movie",negative,positive,"['Oh great', 'another', 'amazing', 'acceptable']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1309,contextual,sarcasm,"Oh great, another amazing movie","I loved, another fine movie",negative,positive,"['Oh great', 'another', 'amazing', 'fine']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1310,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, decent service as always",negative,positive,"['Oh great', 'another', 'amazing', 'decent']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1311,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a pleasant experience",negative,positive,"['Oh great', 'another', 'amazing', 'pleasant']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1312,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a satisfying experience",negative,positive,"['Oh great', 'another', 'amazing', 'satisfying']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1313,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, decent service as always",negative,positive,"['Oh great', 'another', 'amazing', 'decent']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1314,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, okay service as always",negative,positive,"['Oh great', 'another', 'amazing', 'okay']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1315,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a satisfying experience",negative,positive,"['Oh great', 'another', 'amazing', 'satisfying']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1316,contextual,sarcasm,"Perfect, amazing weather again","Perfect, good weather again",negative,positive,"['Oh great', 'another', 'amazing', 'good']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1317,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a enjoyable experience",negative,positive,"['Oh great', 'another', 'amazing', 'enjoyable']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1318,contextual,sarcasm,"Oh great, another amazing movie","I loved, another nice movie",negative,positive,"['Oh great', 'another', 'amazing', 'nice']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1319,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a enjoyable experience",negative,positive,"['Oh great', 'another', 'amazing', 'enjoyable']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1320,contextual,sarcasm,"Perfect, amazing weather again","Perfect, solid weather again",negative,positive,"['Oh great', 'another', 'amazing', 'solid']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1321,contextual,sarcasm,"Oh great, another amazing movie","I loved, another nice movie",negative,positive,"['Oh great', 'another', 'amazing', 'nice']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1322,contextual,sarcasm,"Perfect, amazing weather again","Perfect, fine weather again",negative,positive,"['Oh great', 'another', 'amazing', 'fine']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1323,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a decent experience",negative,positive,"['Oh great', 'another', 'amazing', 'decent']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1324,contextual,sarcasm,"Perfect, amazing weather again","Perfect, good weather again",negative,positive,"['Oh great', 'another', 'amazing', 'good']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1325,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, pleasant service as always",negative,positive,"['Oh great', 'another', 'amazing', 'pleasant']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1326,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a acceptable experience",negative,positive,"['Oh great', 'another', 'amazing', 'acceptable']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1327,contextual,sarcasm,"Oh great, another amazing movie","I loved, another satisfying movie",negative,positive,"['Oh great', 'another', 'amazing', 'satisfying']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1328,contextual,sarcasm,"Oh great, another amazing movie","I loved, another solid movie",negative,positive,"['Oh great', 'another', 'amazing', 'solid']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1329,contextual,sarcasm,"Oh great, another amazing movie","I loved, another okay movie",negative,positive,"['Oh great', 'another', 'amazing', 'okay']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1330,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a fine experience",negative,positive,"['Oh great', 'another', 'amazing', 'fine']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1331,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, fine service as always",negative,positive,"['Oh great', 'another', 'amazing', 'fine']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1332,contextual,sarcasm,"Oh great, another amazing movie","I loved, another decent movie",negative,positive,"['Oh great', 'another', 'amazing', 'decent']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1333,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, pleasant service as always",negative,positive,"['Oh great', 'another', 'amazing', 'pleasant']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1334,contextual,sarcasm,"Perfect, amazing weather again","Perfect, enjoyable weather again",negative,positive,"['Oh great', 'another', 'amazing', 'enjoyable']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1335,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a fine experience",negative,positive,"['Oh great', 'another', 'amazing', 'fine']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1336,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a enjoyable experience",negative,positive,"['Oh great', 'another', 'amazing', 'enjoyable']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1337,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a decent experience",negative,positive,"['Oh great', 'another', 'amazing', 'decent']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1338,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, good service as always",negative,positive,"['Oh great', 'another', 'amazing', 'good']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1339,contextual,sarcasm,"Oh great, another amazing movie","I loved, another pleasant movie",negative,positive,"['Oh great', 'another', 'amazing', 'pleasant']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1340,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, satisfying service as always",negative,positive,"['Oh great', 'another', 'amazing', 'satisfying']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1341,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a good experience",negative,positive,"['Oh great', 'another', 'amazing', 'good']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1342,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a good experience",negative,positive,"['Oh great', 'another', 'amazing', 'good']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1343,contextual,sarcasm,"Perfect, amazing weather again","Perfect, decent weather again",negative,positive,"['Oh great', 'another', 'amazing', 'decent']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1344,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, nice service as always",negative,positive,"['Oh great', 'another', 'amazing', 'nice']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1345,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a decent experience",negative,positive,"['Oh great', 'another', 'amazing', 'decent']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1346,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a okay experience",negative,positive,"['Oh great', 'another', 'amazing', 'okay']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1347,contextual,sarcasm,"Perfect, amazing weather again","Perfect, decent weather again",negative,positive,"['Oh great', 'another', 'amazing', 'decent']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1348,contextual,sarcasm,"Oh great, another amazing movie","I loved, another nice movie",negative,positive,"['Oh great', 'another', 'amazing', 'nice']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1349,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, fine service as always",negative,positive,"['Oh great', 'another', 'amazing', 'fine']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1350,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a nice experience",negative,positive,"['Oh great', 'another', 'amazing', 'nice']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1351,contextual,sarcasm,"Perfect, amazing weather again","Perfect, good weather again",negative,positive,"['Oh great', 'another', 'amazing', 'good']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1352,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, acceptable service as always",negative,positive,"['Oh great', 'another', 'amazing', 'acceptable']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1353,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, acceptable service as always",negative,positive,"['Oh great', 'another', 'amazing', 'acceptable']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1354,contextual,sarcasm,"Perfect, amazing weather again","Perfect, acceptable weather again",negative,positive,"['Oh great', 'another', 'amazing', 'acceptable']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1355,contextual,sarcasm,"Oh great, another amazing movie","I loved, another decent movie",negative,positive,"['Oh great', 'another', 'amazing', 'decent']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1356,contextual,sarcasm,"Oh great, another amazing movie","I loved, another solid movie",negative,positive,"['Oh great', 'another', 'amazing', 'solid']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1357,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a fine experience",negative,positive,"['Oh great', 'another', 'amazing', 'fine']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1358,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a pleasant experience",negative,positive,"['Oh great', 'another', 'amazing', 'pleasant']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1359,contextual,sarcasm,"Oh great, another amazing movie","I loved, another pleasant movie",negative,positive,"['Oh great', 'another', 'amazing', 'pleasant']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1360,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, pleasant service as always",negative,positive,"['Oh great', 'another', 'amazing', 'pleasant']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1361,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, enjoyable service as always",negative,positive,"['Oh great', 'another', 'amazing', 'enjoyable']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1362,contextual,sarcasm,"Oh great, another amazing movie","I loved, another acceptable movie",negative,positive,"['Oh great', 'another', 'amazing', 'acceptable']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1363,contextual,sarcasm,"Perfect, amazing weather again","Perfect, pleasant weather again",negative,positive,"['Oh great', 'another', 'amazing', 'pleasant']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1364,contextual,sarcasm,"Oh great, another amazing movie","I loved, another decent movie",negative,positive,"['Oh great', 'another', 'amazing', 'decent']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1365,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a decent experience",negative,positive,"['Oh great', 'another', 'amazing', 'decent']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1366,contextual,sarcasm,"Oh great, another amazing movie","I loved, another solid movie",negative,positive,"['Oh great', 'another', 'amazing', 'solid']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1367,contextual,sarcasm,"Perfect, amazing weather again","Perfect, nice weather again",negative,positive,"['Oh great', 'another', 'amazing', 'nice']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1368,contextual,sarcasm,"Perfect, amazing weather again","Perfect, decent weather again",negative,positive,"['Oh great', 'another', 'amazing', 'decent']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1369,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a solid experience",negative,positive,"['Oh great', 'another', 'amazing', 'solid']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1370,contextual,sarcasm,"Perfect, amazing weather again","Perfect, okay weather again",negative,positive,"['Oh great', 'another', 'amazing', 'okay']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1371,contextual,sarcasm,"Oh great, another amazing movie","I loved, another satisfying movie",negative,positive,"['Oh great', 'another', 'amazing', 'satisfying']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1372,contextual,sarcasm,"Perfect, amazing weather again","Perfect, satisfying weather again",negative,positive,"['Oh great', 'another', 'amazing', 'satisfying']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1373,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a solid experience",negative,positive,"['Oh great', 'another', 'amazing', 'solid']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1374,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, fine service as always",negative,positive,"['Oh great', 'another', 'amazing', 'fine']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1375,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a enjoyable experience",negative,positive,"['Oh great', 'another', 'amazing', 'enjoyable']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1376,contextual,sarcasm,"Perfect, amazing weather again","Perfect, okay weather again",negative,positive,"['Oh great', 'another', 'amazing', 'okay']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1377,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a decent experience",negative,positive,"['Oh great', 'another', 'amazing', 'decent']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1378,contextual,sarcasm,"Perfect, amazing weather again","Perfect, pleasant weather again",negative,positive,"['Oh great', 'another', 'amazing', 'pleasant']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1379,contextual,sarcasm,"Oh great, another amazing movie","I loved, another nice movie",negative,positive,"['Oh great', 'another', 'amazing', 'nice']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1380,contextual,sarcasm,"Oh great, another amazing movie","I loved, another solid movie",negative,positive,"['Oh great', 'another', 'amazing', 'solid']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1381,contextual,sarcasm,"Oh great, another amazing movie","I loved, another good movie",negative,positive,"['Oh great', 'another', 'amazing', 'good']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1382,contextual,sarcasm,"Perfect, amazing weather again","Perfect, enjoyable weather again",negative,positive,"['Oh great', 'another', 'amazing', 'enjoyable']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1383,contextual,sarcasm,"Perfect, amazing weather again","Perfect, good weather again",negative,positive,"['Oh great', 'another', 'amazing', 'good']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1384,contextual,sarcasm,"Perfect, amazing weather again","Perfect, nice weather again",negative,positive,"['Oh great', 'another', 'amazing', 'nice']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1385,contextual,sarcasm,"Oh great, another amazing movie","I loved, another fine movie",negative,positive,"['Oh great', 'another', 'amazing', 'fine']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1386,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a enjoyable experience",negative,positive,"['Oh great', 'another', 'amazing', 'enjoyable']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1387,contextual,sarcasm,"Perfect, amazing weather again","Perfect, acceptable weather again",negative,positive,"['Oh great', 'another', 'amazing', 'acceptable']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1388,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a fine experience",negative,positive,"['Oh great', 'another', 'amazing', 'fine']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1389,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, solid service as always",negative,positive,"['Oh great', 'another', 'amazing', 'solid']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1390,contextual,sarcasm,"Oh great, another amazing movie","I loved, another good movie",negative,positive,"['Oh great', 'another', 'amazing', 'good']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1391,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a good experience",negative,positive,"['Oh great', 'another', 'amazing', 'good']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1392,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, acceptable service as always",negative,positive,"['Oh great', 'another', 'amazing', 'acceptable']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1393,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, decent service as always",negative,positive,"['Oh great', 'another', 'amazing', 'decent']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1394,contextual,sarcasm,"Oh great, another amazing movie","I loved, another satisfying movie",negative,positive,"['Oh great', 'another', 'amazing', 'satisfying']",[4],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1395,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, enjoyable service as always",negative,positive,"['Oh great', 'another', 'amazing', 'enjoyable']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1396,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, solid service as always",negative,positive,"['Oh great', 'another', 'amazing', 'solid']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1397,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a nice experience",negative,positive,"['Oh great', 'another', 'amazing', 'nice']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1398,contextual,sarcasm,"Just what I needed, a amazing experience","I enjoyed, a satisfying experience",negative,positive,"['Oh great', 'another', 'amazing', 'satisfying']",[6],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1399,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, nice service as always",negative,positive,"['Oh great', 'another', 'amazing', 'nice']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1400,contextual,sarcasm,"Wonderful, amazing service as always","Wonderful, nice service as always",negative,positive,"['Oh great', 'another', 'amazing', 'nice']",[2],hard,"[7, 8, 9]",Sarcasm: 'Oh great' makes positive word negative
1401,contextual,conditional,The restaurant would have been outstanding if not for the poor service,The restaurant was outstanding despite the poor service,negative,positive,"['would have been', 'was', 'outstanding', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1402,contextual,conditional,The restaurant would have been fantastic if not for the poor service,The restaurant was fantastic despite the poor service,negative,positive,"['would have been', 'was', 'fantastic', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1403,contextual,conditional,The movie would have been superb if not for the poor service,The movie was superb despite the poor service,negative,positive,"['would have been', 'was', 'superb', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1404,contextual,conditional,The restaurant would have been excellent if not for the poor service,The restaurant was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1405,contextual,conditional,The movie would have been spectacular if not for the poor service,The movie was spectacular despite the poor service,negative,positive,"['would have been', 'was', 'spectacular', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1406,contextual,conditional,The product would have been brilliant if not for the poor service,The product was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1407,contextual,conditional,The movie would have been fantastic if not for the poor service,The movie was fantastic despite the poor service,negative,positive,"['would have been', 'was', 'fantastic', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1408,contextual,conditional,The movie would have been superb if not for the poor service,The movie was superb despite the poor service,negative,positive,"['would have been', 'was', 'superb', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1409,contextual,conditional,The restaurant would have been brilliant if not for the poor service,The restaurant was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1410,contextual,conditional,The book would have been spectacular if not for the poor service,The book was spectacular despite the poor service,negative,positive,"['would have been', 'was', 'spectacular', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1411,contextual,conditional,The product would have been magnificent if not for the poor service,The product was magnificent despite the poor service,negative,positive,"['would have been', 'was', 'magnificent', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1412,contextual,conditional,The product would have been excellent if not for the poor service,The product was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1413,contextual,conditional,The book would have been incredible if not for the poor service,The book was incredible despite the poor service,negative,positive,"['would have been', 'was', 'incredible', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1414,contextual,conditional,The book would have been fantastic if not for the poor service,The book was fantastic despite the poor service,negative,positive,"['would have been', 'was', 'fantastic', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1415,contextual,conditional,The restaurant would have been amazing if not for the poor service,The restaurant was amazing despite the poor service,negative,positive,"['would have been', 'was', 'amazing', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1416,contextual,conditional,The movie would have been brilliant if not for the poor service,The movie was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1417,contextual,conditional,The product would have been amazing if not for the poor service,The product was amazing despite the poor service,negative,positive,"['would have been', 'was', 'amazing', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1418,contextual,conditional,The book would have been incredible if not for the poor service,The book was incredible despite the poor service,negative,positive,"['would have been', 'was', 'incredible', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1419,contextual,conditional,The movie would have been spectacular if not for the poor service,The movie was spectacular despite the poor service,negative,positive,"['would have been', 'was', 'spectacular', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1420,contextual,conditional,The product would have been amazing if not for the poor service,The product was amazing despite the poor service,negative,positive,"['would have been', 'was', 'amazing', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1421,contextual,conditional,The movie would have been outstanding if not for the poor service,The movie was outstanding despite the poor service,negative,positive,"['would have been', 'was', 'outstanding', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1422,contextual,conditional,The book would have been superb if not for the poor service,The book was superb despite the poor service,negative,positive,"['would have been', 'was', 'superb', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
